,Code,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
1516,222810,세토피아,KOSDAQ,관리종목(소속부없음),1080,0,0,0.0,0,0,0,0,0,81712098000,75659350,KSQ,1차 철강 제조업,보안솔루션 개발 외,2015-08-13,12월,서상철,http://www.se-topia.com,서울특별시
1517,219130,타이거일렉,KOSDAQ,중견기업부,12940,2,-410,-3.07,13320,13340,12600,21751,280260130,81706912600,6314290,KSQ,전자부품 제조업,인쇄회로기판 제조업,2015-09-25,12월,이경섭(단독 대표이사),http://www.tigerelec.com,인천광역시
1518,032560,황금에스티,KOSPI,,4800,2,-70,-1.44,4860,4895,4710,18646,89131285,81600000000,17000000,STK,1차 비철금속 제조업,"스테인레스 냉연, 열연",2009-10-29,12월,김종현,http://www.hwangkum.com,경기도
1519,002630,오리엔트바이오,KOSPI,,688,1,58,9.21,601,778,542,34893080,24390168249,81585107440,118583005,STK,의약품 제조업,의약품 제조,1976-12-28,03월,장재진,http://www.orient.co.kr,경기도
1520,107600,새빗켐,KOSDAQ,벤처기업부,16370,2,-240,-1.44,16320,16580,15810,27327,443354280,81547891650,4981545,KSQ,기타 화학제품 제조업,"폐전지재활용소재, 폐산재활용",2022-08-04,12월,박민규,http://www.sebitchem.com,경상북도
1521,040910,아이씨디,KOSDAQ,중견기업부,4385,2,-165,-3.63,4550,4570,4300,48430,212565940,81448195875,18574275,KSQ,특수 목적용 기계 제조업,"건식세정기,LCD,반도체 장비,광정보통신 부품,장비 제조,연구개발,용역 서비스,수출입",2011-08-05,12월,이승호,http://www.icd.co.kr,경기도
1522,418420,라온텍,KOSDAQ,기술성장기업부,2705,2,-120,-4.25,2850,2850,2605,150862,405669510,81443311265,30108433,KSQ,전자부품 제조업,"마이크로디스플레이, 컨트롤러 IC",2023-03-09,12월,김보은,RAON.io,경기도
1523,369370,블리츠웨이스튜디오,KOSDAQ,벤처기업부,1630,2,-42,-2.51,1700,1700,1620,15778,25956169,81291214930,49871911,KSQ,"인형,장난감 및 오락용품 제조업",피규어 제조 및 판매,2020-12-23,12월,"최승원, 이승우 (각자 대표이사)",http://blitzway.com,서울특별시
1524,408900,스튜디오미르,KOSDAQ,벤처기업부,2485,2,-110,-4.24,2565,2595,2405,244487,602989270,81274742990,32706134,KSQ,"영화, 비디오물, 방송프로그램 제작 및 배급업",애니메이션 제작,2023-02-07,12월,유재명,http://www.studiomir.co.kr/,서울특별시
1525,004720,팜젠사이언스,KOSPI,,4470,2,-45,-1.0,4500,4580,4435,63745,286488635,81258006750,18178525,STK,의약품 제조업,의약품 외,1990-06-15,12월,김혜연 박희덕(각자),http://www.pharmgenscience.com,경기도
1526,078860,엔에스이엔엠,KOSDAQ,중견기업부,7690,2,-340,-4.23,7900,8040,7650,14306,112082240,80983805260,10531054,KSQ,"영화, 비디오물, 방송프로그램 제작 및 배급업",연예인 매니지먼트,2006-06-27,12월,"김민수, 황최한초",http://www.iok.co.kr,서울특별시
1527,122310,제노레이,KOSDAQ,우량기업부,5560,1,30,0.54,5580,5600,5360,33539,184283130,80919372640,14553844,KSQ,의료용 기기 제조업,의료용 방사선 진단기기,2018-05-28,12월,박병욱,http://www.genoray.com,경기도
1528,093190,빅솔론,KOSDAQ,우량기업부,4200,1,50,1.2,4165,4210,4150,20365,84778610,80803401000,19238905,KSQ,컴퓨터 및 주변장치 제조업,"POS용프린터,프린팅메카니즘",2007-08-20,12월,노현철 단독 대표이사,http://www.bixolon.com,경기도
1529,452400,이닉스,KOSDAQ,벤처기업부,8880,2,-300,-3.27,9070,9180,8630,59233,524666920,80554280640,9071428,KSQ,자동차 신품 부품 제조업,2차전지용 배터리셀 패드 등,2024-02-01,12월,강동호.김정득(각자 대표이사),http://www.inics.kr,부산광역시
1530,005800,신영와코루,KOSPI,,8950,2,-20,-0.22,9000,9100,8940,240,2153040,80550000000,9000000,STK,봉제의복 제조업,"여성용 내의류(화운데이션,란제리,블래지어),환자,노령자용 파자마,남성용 내의류 제조",1976-12-28,12월,"이의평, 이성원",http://www.shinyoungwacoal.co.kr/,서울특별시
1531,180400,DXVX,KOSDAQ,중견기업부,1635,2,-34,-2.04,1638,1660,1560,620645,1001310285,80473771320,49219432,KSQ,기타 과학기술 서비스업,BAC DNA CHIP,2015-11-20,12월,"이용구, 권규찬 (각자 대표이사)",http://www.dxvx.com,서울특별시
1532,074430,아미노로직스,KOSDAQ,중견기업부,916,2,-21,-2.24,933,942,878,261921,238866528,80449389104,87826844,KSQ,기초 의약물질 제조업,DVR용 영상처리 칩,2004-06-04,12월,"오장석,오성석",http://www.aminologics.co.kr,서울특별시
1533,004840,DRB동일,KOSPI,,4035,2,-65,-1.59,4160,4250,3905,83472,338120220,80417550000,19930000,STK,고무제품 제조업,"고무벨트(V벨트,콘베이어벨트,평벨트),프라스틱제품 제조,판매",1976-05-21,12월,류영식,http://www.drbworld.com,부산광역시
1534,366030,공구우먼,KOSDAQ,중견기업부,3545,2,-60,-1.66,3555,3625,3425,56979,200013350,80307898250,22653850,KSQ,의복 액세서리 제조업,플러스사이즈 여성용 의류 및 잡화,2022-03-23,12월,김주영,http://www.09women.net,경기도
1535,330350,위더스제약,KOSDAQ,우량기업부,6080,3,0,0.0,6100,6160,5900,70194,420873040,80269005120,13202139,KSQ,의약품 제조업,의약품 제조 및 도소매(순환기용제 등),2020-07-03,12월,성대영,http://withuspharm.com,서울특별시
1536,311320,지오엘리먼트,KOSDAQ,기술성장기업부,6350,1,180,2.92,6170,6350,5900,30619,185368200,80102456000,12614560,KSQ,전자부품 제조업,"센서, 캐니스터",2021-11-11,12월,신현국,http://www.goelement.co.kr,경기도
1537,004540,깨끗한나라,KOSPI,,2150,1,70,3.37,2080,2270,2050,1269702,2778775640,80067489950,37240693,STK,"펄프, 종이 및 판지 제조업","펄프,판지원지,화장지 제조,수출입",1975-06-25,12월,"최현수, 김민환",http://www.kleannara.com,서울특별시
1538,090470,제이스텍,KOSDAQ,우량기업부,4570,2,-85,-1.83,4760,4830,4425,96434,438949705,79868034580,17476594,KSQ,특수 목적용 기계 제조업,기계장비(디스플레이장비),2007-01-10,12월,정재송,http://www.astjetec.co.kr,충청남도
1539,011370,서한,KOSDAQ,우량기업부,790,2,-5,-0.63,812,812,742,237216,184857338,79706943350,100894865,KSQ,건물 건설업,"건축, 토목",1994-05-24,12월,"조종수, 정우필(각자 대표이사)",http://www.seo-han.co.kr,대구광역시
1540,222160,NPX,KOSDAQ,관리종목(소속부없음),8040,0,0,0.0,0,0,0,0,0,79551289560,9894439,KSQ,특수 목적용 기계 제조업,인쇄회로기판(PCB) 전기검사기,2021-11-18,12월,천상현,http://www.bioptro.co.kr/,경기도
1541,465480,인스피언,KOSDAQ,벤처기업부,7830,2,-1340,-14.61,9140,9250,7610,560539,4609040130,79378754760,10137772,KSQ,소프트웨어 개발 및 공급업,"SAP 보안 솔루션, SAP PO/CPI 컨설팅, EDI SaaS 플랫폼",2024-10-18,12월,최정규,http://www.inspien.co.kr,서울특별시
1542,260870,SK시그넷,KONEX,일반기업부,12930,2,-980,-7.05,13810,13910,12500,16588,213639910,79358004300,6137510,KNX,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",전기차 충전기,2017-08-30,12월,신정호,http://www.sksignet.com,전라남도
1543,039610,화성밸브,KOSDAQ,우량기업부,7620,2,-280,-3.54,8040,8530,7250,3111664,24481679260,79327248000,10410400,KSQ,일반 목적용 기계 제조업,"가스밸브, 매몰용접용 볼밸브, 온수분배기",2000-03-16,12월,"장원규, 장성필(각자대표)",http://www.hsvalve.co.kr,대구광역시
1544,007280,한국특강,KOSPI,,1304,2,-39,-2.9,1346,1346,1276,30864,40268683,79300557544,60813311,STK,1차 철강 제조업,"철강압연제품(앵글,이형형강,평철,환봉) 제조,판매",1989-11-13,12월,박성우,http://www.ekosco.com,경상남도
1545,032850,비트컴퓨터,KOSDAQ,벤처기업부,4770,2,-115,-2.35,4810,4920,4650,99604,477822070,79293107610,16623293,KSQ,소프트웨어 개발 및 공급업,의료정보시스템,1997-07-04,12월,"전 진 옥, 조 현 정",http://www.bit.co.kr,서울특별시
1546,347700,라이프시맨틱스,KOSDAQ,기술성장기업부,3890,2,-25,-0.64,3855,4000,3710,349529,1346698305,79286030570,20382013,KSQ,소프트웨어 개발 및 공급업,"소프트웨어(개인건강기록 플랫폼,진료기록번역플랫폼,질병분류기호 검색) 개발,공급/의료기기 도매/자문,컨설팅/전자상거래,통신판매",2021-03-23,12월,최광수,http://lifesemantics.kr,서울특별시
1547,086960,MDS테크,KOSDAQ,중견기업부,854,2,-47,-5.22,898,905,820,792310,677317742,79269806952,92821788,KSQ,소프트웨어 개발 및 공급업,"임베디드개발솔루션,임베디드소프트웨어",2006-09-26,12월,"이창열, 이정승",http://www.mdstech.co.kr,경기도
1548,200470,에이팩트,KOSDAQ,벤처기업부,1862,2,-109,-5.53,1945,1984,1788,380351,714449191,78878217166,42362093,KSQ,반도체 제조업,메모리 반도체 테스트,2014-12-26,12월,이성동,http://www.apact.co.kr,경기도
1549,042500,링네트,KOSDAQ,우량기업부,4135,1,45,1.1,4090,4370,3985,145832,598729330,78855004090,19070134,KSQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",네트워크 구축(Network Integration),2002-01-10,12월,이주석,http://www.ringnet.co.kr,서울특별시
1550,141000,비아트론,KOSDAQ,우량기업부,6500,2,-140,-2.11,6610,6690,6400,24617,162547120,78745615000,12114710,KSQ,특수 목적용 기계 제조업,AMOLED 등 제조장비,2012-05-04,12월,김 형 준,http://www.viatrontech.com,경기도
1551,352910,오비고,KOSDAQ,기술성장기업부,6230,2,-170,-2.66,6280,6530,6040,15754,97150820,78733506460,12637802,KSQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",스마트카 소프트웨어 플랫폼,2021-07-13,12월,황도연,http://obigo.com/,경기도
1552,065500,오리엔트정공,KOSDAQ,중견기업부,2480,4,569,29.77,2270,2480,2150,16045192,37581210682,78722421760,31742912,KSQ,자동차 신품 부품 제조업,"하우징, 리테이너베어링",2002-09-19,12월,"장재진, 박영동",http://www.orientpi.co.kr,경상북도
1553,005740,크라운해태홀딩스,KOSPI,,5300,2,-80,-1.49,5330,5380,5200,58787,309367080,78690939100,14847347,STK,기타 금융업,"비스켓,쵸코렛,사탕,웨이퍼 제조,도매",1976-06-30,12월,윤석빈,http://www.crown.co.kr,서울특별시
1554,043650,국순당,KOSDAQ,우량기업부,4405,2,-90,-2.0,4435,4520,4250,101835,444628210,78665829120,17858304,KSQ,알코올음료 제조업,탁주 및 약주,2000-08-24,12월,배상민,http://www.ksdb.co.kr,강원특별자치도
1555,365270,큐라클,KOSDAQ,기술성장기업부,5670,2,-30,-0.53,5880,5990,5310,351923,1988640900,78665398560,13873968,KSQ,자연과학 및 공학 연구개발업,혈관질환치료제 등,2021-07-22,12월,유재현,http://www.curacle.com,서울특별시
1556,053160,프리엠스,KOSDAQ,중견기업부,13100,1,1070,8.89,11750,14480,11590,1648799,21844837180,78600000000,6000000,KSQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","건설장비용 전장품,제어기",2001-10-30,12월,"박흥식,주흥식",http://www.freems.co.kr,경기도
1557,382480,지아이텍,KOSDAQ,벤처기업부,1997,2,-1,-0.05,1998,2000,1850,190298,367249087,78596208580,39357140,KSQ,특수 목적용 기계 제조업,"SLOT DIE, SLIT NOZZLE, REPAIR, 기타",2021-10-21,12월,"이인영,이상권(각자 대표이사)",http://gitec.kr,충청남도
1558,333620,엔시스,KOSDAQ,벤처기업부,7430,2,-320,-4.13,7750,7950,7280,47301,355272530,78433635920,10556344,KSQ,기타 전기장비 제조업,2차전지 머신비전 검사장비,2021-04-01,12월,진기수,http://www.n-sys.co.kr/,충청남도
1559,067830,세이브존I&C,KOSPI,,1910,2,-32,-1.65,1943,1947,1902,56114,107433278,78388109450,41040895,STK,종합 소매업,"대형할인점(백화점)/부동산 임대/주차장,문화센터 운영",2002-07-25,12월,이상준,http://www.savezone.co.kr,서울특별시
1560,204840,지엘팜텍,KOSDAQ,기술성장기업부,1019,1,27,2.72,993,1050,976,677008,686048360,78325644914,76865206,KSQ,생활용품 도매업,의약품 연구개발업,2014-11-20,12월,"김용일, 진성필",http://www.glpt.co.kr,경기도
1561,000590,CS홀딩스,KOSPI,,67800,2,-500,-0.73,68300,68500,67000,601,40617000,78273879600,1154482,STK,기타 금융업,"브랜드 수익, 자회사 배당",1975-12-22,12월,장원영,http://www.chosunwelding.com,경상북도
1562,000910,유니온,KOSPI,,5010,2,-180,-3.47,5120,5170,4950,629701,3177920100,78214211190,15611619,STK,"시멘트, 석회, 플라스터 및 그 제품 제조업","백시멘트,타일시멘트,알루미나시멘트,용융알루미나,급결제,필터프레스,유니필터제조,도매",1996-07-03,12월,"이건영, 이우선",http://www.unioncement.com,서울특별시
1563,054040,한국컴퓨터,KOSDAQ,우량기업부,4865,2,-115,-2.31,4935,5000,4715,131448,632396055,78186825850,16071290,KSQ,전자부품 제조업,PCB Assembly (PBA),2002-01-15,12월,강창귀,http://www.kci.co.kr,경상북도
1564,263600,덕우전자,KOSDAQ,우량기업부,4895,2,-25,-0.51,4755,4895,4660,81875,390890255,77978867450,15930310,KSQ,전자부품 제조업,카메라 모듈 부품,2017-08-28,12월,이준용,http://www.derkwoo.com,경상북도
1565,007820,에스엠코어,KOSDAQ,중견기업부,3885,2,-120,-3.0,4010,4010,3765,165774,638680705,77831880210,20033946,KSQ,일반 목적용 기계 제조업,"자동화물류서비스, 자동화공정설비",2011-11-08,12월,"최영상,서화성(공동대표이사)",http://www.smck.com,서울특별시
1566,020710,시공테크,KOSDAQ,우량기업부,3880,1,715,22.59,3175,4090,3175,1522536,5787089095,77786123600,20047970,KSQ,전문디자인업,"박물관, 전시관, 엑스포, 특수영상",1999-08-13,12월,김승태,http://www.sigongtech.co.kr,경기도
1567,418620,이에이트,KOSDAQ,기술성장기업부,8050,1,100,1.26,8020,8200,7470,28095,219490870,77686339850,9650477,KSQ,소프트웨어 개발 및 공급업,"CFD 시뮬레이션 소프트웨어, 디지털트윈 플랫폼",2024-02-23,12월,김진현,http://e8ight.co.kr/,서울특별시
1568,950200,소마젠,KOSDAQ,외국기업(소속부없음),4035,2,-115,-2.77,4150,4175,3915,56448,228150475,77617473855,19236053,KSQ,"그외 기타 전문, 과학 및 기술 서비스업","유전체 분석 서비스 (NGS, CES 등)",2020-07-13,12월,홍수,http://psomagen.com,미국
1569,226330,신테카바이오,KOSDAQ,기술성장기업부,5080,2,-320,-5.93,5330,5350,4805,275638,1393191120,77513053000,15258475,KSQ,소프트웨어 개발 및 공급업,유전체 빅데이터 기반의 AI신약개발 및 정밀의료서비스,2019-12-17,12월,정종선,http://www.syntekabio.com,대전광역시
1570,006880,신송홀딩스,KOSPI,,6550,2,-80,-1.21,6630,6840,6510,342274,2279479360,77479019900,11828858,STK,산업용 농·축산물 및 동·식물 도매업,사업경영 및 관리자문,2013-11-21,12월,조갑주,http://www.singsongholdings.com,서울특별시
1571,232680,라온테크,KOSDAQ,기술성장기업부,6180,2,-410,-6.22,6340,6670,6140,65317,409378620,77461566120,12534234,KSQ,특수 목적용 기계 제조업,반도체 및 FPD용 로봇시스템,2021-06-17,12월,김원경,http://www.raonrobot.com/,경기도
1572,241770,메카로,KOSDAQ,벤처기업부,7580,1,140,1.88,7380,7590,7380,8631,64183970,77260211200,10192640,KSQ,반도체 제조업,반도체용 전구체 및 히터블록,2017-12-06,12월,"이재정, 박영순 (각자대표)",http://www.mecaro.com,경기도
1573,010960,삼호개발,KOSPI,,3090,1,60,1.98,3010,3105,3005,102952,314549325,77250000000,25000000,STK,기반조성 및 시설물 축조관련 전문공사업,"토공사,철근콘크리트공사,포장공사,미장방수공사,상하수도공사,수중공사,비계구조물해체공사/골재,아스콘 제조,판매,중기임대",2005-05-12,12월,심재범,http://www.samhodev.co.kr/,충청남도
1574,237820,플레이디,KOSDAQ,중견기업부,6020,2,-60,-0.99,6000,6180,5820,185825,1110953240,77219382800,12827140,KSQ,광고업,온라인 광고 대행,2020-03-12,12월,이준용,http://www.playd.com,경기도
1575,284620,카이노스메드,KOSDAQ,기술성장기업부,2735,2,-45,-1.62,2795,2795,2615,116238,310814480,77074468855,28180793,KSQ,자연과학 및 공학 연구개발업,기업인수합병,2018-06-08,12월,이기섭,http://www.kainosmedicine.com,경기도
1576,002800,신신제약,KOSDAQ,중견기업부,5080,2,-20,-0.39,5050,5140,4905,106121,529750695,77066140000,15170500,KSQ,의약품 제조업,파스류 (신신파스 아렉스 등),2017-02-28,12월,이병기,http://www.sinsin.com,세종특별자치시
1577,074610,이엔플러스,KOSPI,,1050,1,14,1.35,1015,1066,1014,254681,264079160,77043465450,73374729,STK,일반 목적용 기계 제조업,소방자동차 제조,2003-12-23,12월,최용인,http://www.en3.co.kr,경기도
1578,218150,미래생명자원,KOSDAQ,벤처기업부,3765,2,-70,-1.83,3810,3895,3675,249651,937810175,76865494530,20415802,KSQ,동물용 사료 및 조제식품 제조업,동물용 사료 및 조제식품 제조업,2015-06-18,12월,김성진,http://www.milaebio.com,서울특별시
1579,296160,프로젠,KONEX,일반기업부,6590,3,0,0.0,6590,6590,6310,443,2867750,76834312520,11659228,KNX,자연과학 및 공학 연구개발업,바이오의약품,2023-11-15,12월,김종균,http://progen.co.kr/,서울특별시
1580,241840,에이스토리,KOSDAQ,우량기업부,8050,2,-180,-2.19,8360,8380,7650,54047,431115120,76796951700,9539994,KSQ,"영화, 비디오물, 방송프로그램 제작 및 배급업",방송프로그램 제작,2019-07-19,12월,이상백,http://www.astory.co.kr,서울특별시
1581,038460,바이오스마트,KOSDAQ,우량기업부,2935,2,-65,-2.17,3010,3010,2865,186904,545968340,76792625530,26164438,KSQ,전자부품 제조업,"M/S 카드제조업, IC 카드제조, 카드장비판매",2000-06-22,12월,윤호권,http://www.bio-smart.com,서울특별시
